Game,Step,Cell_0_0,Cell_0_1,Cell_0_2,Cell_0_3,Cell_1_0,Cell_1_1,Cell_1_2,Cell_1_3,Cell_2_0,Cell_2_1,Cell_2_2,Cell_2_3,Cell_3_0,Cell_3_1,Cell_3_2,Cell_3_3,Move,Agent
3400,10,1,2,2,2,1,1,2,1,2,2,2,0,2,2,2,0,33,1
3400,11,1,2,2,2,1,1,2,1,2,2,1,0,2,2,2,1,23,2
3401,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,31,1
3401,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,30,2
3401,2,0,0,0,0,0,1,2,0,0,2,1,0,2,1,0,0,02,1
3401,3,0,0,1,0,0,1,1,0,0,2,1,0,2,1,0,0,03,2
3401,4,0,0,1,2,0,1,2,0,0,2,1,0,2,1,0,0,20,1
3401,5,0,0,1,2,0,1,2,0,1,1,1,0,2,1,0,0,10,2
3401,6,0,0,1,2,2,2,2,0,2,1,1,0,2,1,0,0,01,1
3401,7,0,1,1,2,2,1,2,0,2,1,1,0,2,1,0,0,00,2
3401,8,2,2,2,2,2,1,2,0,2,1,1,0,2,1,0,0,13,1
3401,9,2,2,2,2,2,1,1,1,2,1,1,0,2,1,0,0,33,2
3401,10,2,2,2,2,2,2,1,1,2,1,2,0,2,1,0,2,32,1
3401,11,2,2,2,2,2,2,1,1,2,1,1,0,2,1,1,2,23,2
3402,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,31,1
3402,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,30,2
3402,2,0,0,0,0,0,1,2,0,0,2,1,0,2,1,0,0,02,1
3402,3,0,0,1,0,0,1,1,0,0,2,1,0,2,1,0,0,03,2
3402,4,0,0,1,2,0,1,2,0,0,2,1,0,2,1,0,0,20,1
3402,5,0,0,1,2,0,1,2,0,1,1,1,0,2,1,0,0,10,2
3402,6,0,0,1,2,2,2,2,0,2,1,1,0,2,1,0,0,00,1
3402,7,1,0,1,2,2,1,2,0,2,1,1,0,2,1,0,0,32,2
3402,8,1,0,1,2,2,1,2,0,2,2,2,0,2,2,2,0,13,1
3402,9,1,0,1,2,2,1,1,1,2,2,2,0,2,2,2,0,01,2
3402,10,1,2,2,2,2,2,1,1,2,2,2,0,2,2,2,0,33,1
3402,11,1,2,2,2,2,1,1,1,2,2,1,0,2,2,2,1,23,2
3403,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,31,1
3403,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,30,2
3403,2,0,0,0,0,0,1,2,0,0,2,1,0,2,1,0,0,20,1
3403,3,0,0,0,0,0,1,2,0,1,1,1,0,2,1,0,0,10,2
3403,4,0,0,0,0,2,2,2,0,2,1,1,0,2,1,0,0,03,1
3403,5,0,0,0,1,2,2,1,0,2,1,1,0,2,1,0,0,32,2
3403,6,0,0,0,1,2,2,1,0,2,2,1,0,2,2,2,0,00,1
3403,7,1,0,0,1,2,1,1,0,2,2,1,0,2,2,2,0,02,2
3403,8,1,0,2,1,2,2,2,0,2,2,2,0,2,2,2,0,01,1
3404,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,20,1
3404,1,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,30,2
3404,2,0,0,0,0,0,1,2,0,1,2,1,0,2,0,0,0,13,1
3404,3,0,0,0,0,0,1,1,1,1,2,1,0,2,0,0,0,03,2
3404,4,0,0,0,2,0,1,2,1,1,2,1,0,2,0,0,0,31,1
3404,5,0,0,0,2,0,1,2,1,1,1,1,0,2,1,0,0,10,2
3404,6,0,0,0,2,2,2,2,1,2,1,1,0,2,1,0,0,01,1
3404,7,0,1,0,2,2,1,2,1,2,1,1,0,2,1,0,0,32,2
3404,8,0,1,0,2,2,1,2,1,2,2,2,0,2,2,2,0,23,1
3404,9,0,1,0,2,2,1,1,1,2,2,2,1,2,2,2,0,02,2
3405,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,20,1
3405,1,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,30,2
3405,2,0,0,0,0,0,1,2,0,1,2,1,0,2,0,0,0,13,1
3405,3,0,0,0,0,0,1,1,1,1,2,1,0,2,0,0,0,03,2
3405,4,0,0,0,2,0,1,2,1,1,2,1,0,2,0,0,0,31,1
3405,5,0,0,0,2,0,1,2,1,1,1,1,0,2,1,0,0,32,2
3405,6,0,0,0,2,0,1,2,1,1,1,2,0,2,2,2,0,33,1
3405,7,0,0,0,2,0,1,2,1,1,1,1,0,2,2,2,1,01,2
3405,8,0,2,0,2,0,2,2,1,1,2,1,0,2,2,2,1,00,1
3405,9,1,2,0,2,0,1,2,1,1,2,1,0,2,2,2,1,23,2
3405,10,1,2,0,2,0,1,2,2,1,2,2,2,2,2,2,1,02,1
3405,11,1,1,1,2,0,1,2,2,1,2,2,2,2,2,2,1,10,2
3406,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,20,1
3406,1,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,30,2
3406,2,0,0,0,0,0,1,2,0,1,2,1,0,2,0,0,0,02,1
3406,3,0,0,1,0,0,1,1,0,1,2,1,0,2,0,0,0,03,2
3406,4,0,0,1,2,0,1,2,0,1,2,1,0,2,0,0,0,31,1
3406,5,0,0,1,2,0,1,2,0,1,1,1,0,2,1,0,0,32,2
3406,6,0,0,1,2,0,1,2,0,1,1,2,0,2,2,2,0,33,1
3406,7,0,0,1,2,0,1,2,0,1,1,1,0,2,2,2,1,01,2
3406,8,0,2,2,2,0,2,2,0,1,2,1,0,2,2,2,1,00,1
3406,9,1,2,2,2,0,1,2,0,1,2,1,0,2,2,2,1,13,2
3406,10,1,2,2,2,0,1,2,2,1,2,2,0,2,2,2,1,23,1
3406,11,1,2,2,2,0,1,2,2,1,1,1,1,2,2,2,1,10,2
3407,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,31,1
3407,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,30,2
3407,2,0,0,0,0,0,1,2,0,0,2,1,0,2,1,0,0,13,1
3407,3,0,0,0,0,0,1,1,1,0,2,1,0,2,1,0,0,03,2
3407,4,0,0,0,2,0,1,2,1,0,2,1,0,2,1,0,0,02,1
3407,5,0,0,1,2,0,1,1,1,0,2,1,0,2,1,0,0,23,2
3407,6,0,0,1,2,0,1,1,2,0,2,2,2,2,1,0,0,33,1
3407,7,0,0,1,2,0,1,1,2,0,2,1,2,2,1,0,1,32,2
3407,8,0,0,1,2,0,1,1,2,0,2,1,2,2,2,2,1,20,1
3407,9,0,0,1,2,0,1,1,2,1,1,1,2,2,2,2,1,10,2
3407,10,0,0,1,2,2,2,2,2,2,2,1,2,2,2,2,1,00,1
3407,11,1,0,1,2,2,1,2,2,2,2,1,2,2,2,2,1,01,2
3408,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,31,1
3408,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,30,2
3408,2,0,0,0,0,0,1,2,0,0,2,1,0,2,1,0,0,13,1
3408,3,0,0,0,0,0,1,1,1,0,2,1,0,2,1,0,0,03,2
3408,4,0,0,0,2,0,1,2,1,0,2,1,0,2,1,0,0,20,1
3408,5,0,0,0,2,0,1,2,1,1,1,1,0,2,1,0,0,10,2
3408,6,0,0,0,2,2,2,2,1,2,1,1,0,2,1,0,0,02,1
3408,7,0,0,1,2,2,2,1,1,2,1,1,0,2,1,0,0,33,2
3408,8,0,0,1,2,2,2,1,1,2,1,2,0,2,1,0,2,23,1
3408,9,0,0,1,2,2,2,1,1,2,1,1,1,2,1,0,2,01,2
3408,10,0,2,2,2,2,2,1,1,2,1,1,1,2,1,0,2,00,1
3408,11,1,2,2,2,2,1,1,1,2,1,1,1,2,1,0,2,32,2
3409,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,13,1
3409,1,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,03,2
3409,2,0,0,0,2,0,1,2,1,0,2,1,0,0,0,0,0,31,1
3409,3,0,0,0,2,0,1,2,1,0,1,1,0,0,1,0,0,30,2
3409,4,0,0,0,2,0,1,2,1,0,2,1,0,2,1,0,0,02,1
3409,5,0,0,1,2,0,1,1,1,0,2,1,0,2,1,0,0,01,2
3409,6,0,2,2,2,0,2,1,1,0,2,1,0,2,1,0,0,20,1
3409,7,0,2,2,2,0,2,1,1,1,1,1,0,2,1,0,0,33,2
3409,8,0,2,2,2,0,2,1,1,1,1,2,0,2,1,0,2,23,1
3409,9,0,2,2,2,0,2,1,1,1,1,1,1,2,1,0,2,32,2
3409,10,0,2,2,2,0,2,2,1,1,1,2,1,2,2,2,2,10,1
3409,11,0,2,2,2,1,1,1,1,1,1,2,1,2,2,2,2,00,2
3410,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,02,1
3410,1,0,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,03,2
3410,2,0,0,1,2,0,1,2,0,0,2,1,0,0,0,0,0,20,1
3410,3,0,0,1,2,0,1,2,0,1,1,1,0,0,0,0,0,30,2
3410,4,0,0,1,2,0,1,2,0,1,2,1,0,2,0,0,0,31,1
3410,5,0,0,1,2,0,1,2,0,1,1,1,0,2,1,0,0,32,2
3410,6,0,0,1,2,0,1,2,0,1,1,2,0,2,2,2,0,13,1
3410,7,0,0,1,2,0,1,1,1,1,1,2,0,2,2,2,0,10,2
3410,8,0,0,1,2,2,1,1,1,2,2,2,0,2,2,2,0,33,1
3410,9,0,0,1,2,2,1,1,1,2,2,1,0,2,2,2,1,01,2
3410,10,0,2,2,2,2,2,1,1,2,2,1,0,2,2,2,1,00,1
3410,11,1,2,2,2,2,1,1,1,2,2,1,0,2,2,2,1,23,2
3411,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,13,1
3411,1,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,03,2
3411,2,0,0,0,2,0,1,2,1,0,2,1,0,0,0,0,0,20,1
3411,3,0,0,0,2,0,1,2,1,1,1,1,0,0,0,0,0,30,2
3411,4,0,0,0,2,0,1,2,1,1,2,1,0,2,0,0,0,02,1
3411,5,0,0,1,2,0,1,1,1,1,2,1,0,2,0,0,0,01,2
3411,6,0,2,2,2,0,2,1,1,1,2,1,0,2,0,0,0,00,1
3411,7,1,2,2,2,0,1,1,1,1,2,1,0,2,0,0,0,23,2
3411,8,1,2,2,2,0,1,2,2,1,2,2,2,2,0,0,0,33,1
3411,9,1,2,2,2,0,1,2,2,1,2,1,2,2,0,0,1,10,2
3412,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,31,1
3412,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,30,2
3412,2,0,0,0,0,0,1,2,0,0,2,1,0,2,1,0,0,02,1
3412,3,0,0,1,0,0,1,1,0,0,2,1,0,2,1,0,0,03,2
3412,4,0,0,1,2,0,1,2,0,0,2,1,0,2,1,0,0,13,1
3412,5,0,0,1,2,0,1,1,1,0,2,1,0,2,1,0,0,23,2
3412,6,0,0,1,2,0,1,1,2,0,2,2,2,2,1,0,0,32,1
3412,7,0,0,1,2,0,1,1,2,0,2,1,2,2,1,1,0,10,2
3412,8,0,0,1,2,2,2,2,2,0,2,1,2,2,1,1,0,20,1
3412,9,0,0,1,2,2,1,2,2,1,1,1,2,2,1,1,0,33,2
3412,10,0,0,1,2,2,1,2,2,1,1,1,2,2,2,2,2,00,1
3412,11,1,0,1,2,1,1,2,2,1,1,1,2,2,2,2,2,01,2
3413,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,20,1
3413,1,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,30,2
3413,2,0,0,0,0,0,1,2,0,1,2,1,0,2,0,0,0,13,1
3413,3,0,0,0,0,0,1,1,1,1,2,1,0,2,0,0,0,03,2
3413,4,0,0,0,2,0,1,2,1,1,2,1,0,2,0,0,0,31,1
3413,5,0,0,0,2,0,1,2,1,1,1,1,0,2,1,0,0,32,2
3413,6,0,0,0,2,0,1,2,1,1,1,2,0,2,2,2,0,33,1
3413,7,0,0,0,2,0,1,2,1,1,1,1,0,2,2,2,1,23,2
3413,8,0,0,0,2,0,1,2,2,1,1,1,2,2,2,2,1,02,1
3413,9,0,0,1,2,0,1,1,2,1,1,1,2,2,2,2,1,10,2
3413,10,0,0,1,2,2,2,2,2,2,2,1,2,2,2,2,1,00,1
3413,11,1,0,1,2,2,1,2,2,2,2,1,2,2,2,2,1,01,2
3414,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,20,1
3414,1,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,30,2
3414,2,0,0,0,0,0,1,2,0,1,2,1,0,2,0,0,0,13,1
3414,3,0,0,0,0,0,1,1,1,1,2,1,0,2,0,0,0,03,2
3414,4,0,0,0,2,0,1,2,1,1,2,1,0,2,0,0,0,02,1
3414,5,0,0,1,2,0,1,1,1,1,2,1,0,2,0,0,0,23,2
3414,6,0,0,1,2,0,1,1,2,1,2,2,2,2,0,0,0,31,1
3414,7,0,0,1,2,0,1,1,2,1,1,2,2,2,1,0,0,32,2
3414,8,0,0,1,2,0,1,1,2,1,1,2,2,2,2,2,0,33,1
3414,9,0,0,1,2,0,1,1,2,1,1,1,2,2,2,2,1,10,2
3414,10,0,0,1,2,2,2,2,2,2,2,1,2,2,2,2,1,00,1
3414,11,1,0,1,2,2,1,2,2,2,2,1,2,2,2,2,1,01,2
3415,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,20,1
3415,1,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,30,2
3415,2,0,0,0,0,0,1,2,0,1,2,1,0,2,0,0,0,02,1
3415,3,0,0,1,0,0,1,1,0,1,2,1,0,2,0,0,0,03,2
3415,4,0,0,1,2,0,1,2,0,1,2,1,0,2,0,0,0,31,1
3415,5,0,0,1,2,0,1,2,0,1,1,1,0,2,1,0,0,10,2
3415,6,0,0,1,2,2,2,2,0,2,1,1,0,2,1,0,0,00,1
3415,7,1,0,1,2,2,1,2,0,2,1,1,0,2,1,0,0,32,2
3415,8,1,0,1,2,2,1,2,0,2,2,2,0,2,2,2,0,13,1
3415,9,1,0,1,2,2,1,1,1,2,2,2,0,2,2,2,0,01,2
3415,10,1,2,2,2,2,2,1,1,2,2,2,0,2,2,2,0,33,1
3415,11,1,2,2,2,2,1,1,1,2,2,1,0,2,2,2,1,23,2
3416,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,31,1
3416,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,30,2
3416,2,0,0,0,0,0,1,2,0,0,2,1,0,2,1,0,0,13,1
3416,3,0,0,0,0,0,1,1,1,0,2,1,0,2,1,0,0,03,2
3416,4,0,0,0,2,0,1,2,1,0,2,1,0,2,1,0,0,20,1
3416,5,0,0,0,2,0,1,2,1,1,1,1,0,2,1,0,0,10,2
3416,6,0,0,0,2,2,2,2,1,2,1,1,0,2,1,0,0,02,1
3416,7,0,0,1,2,2,2,1,1,2,1,1,0,2,1,0,0,23,2
3416,8,0,0,1,2,2,2,1,2,2,2,2,2,2,1,0,0,32,1
3416,9,0,0,1,2,2,2,1,2,2,2,1,2,2,1,1,0,01,2
3416,10,0,2,2,2,2,2,2,2,2,2,1,2,2,1,1,0,00,1
3416,11,1,2,2,2,2,1,2,2,2,2,1,2,2,1,1,0,33,2
3417,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,20,1
3417,1,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,30,2
3417,2,0,0,0,0,0,1,2,0,1,2,1,0,2,0,0,0,13,1
3417,3,0,0,0,0,0,1,1,1,1,2,1,0,2,0,0,0,03,2
3417,4,0,0,0,2,0,1,2,1,1,2,1,0,2,0,0,0,02,1
3417,5,0,0,1,2,0,1,1,1,1,2,1,0,2,0,0,0,01,2
3417,6,0,2,2,2,0,2,1,1,1,2,1,0,2,0,0,0,10,1
3417,7,0,2,2,2,1,1,1,1,1,2,1,0,2,0,0,0,00,2
3417,8,2,2,2,2,2,1,1,1,2,2,1,0,2,0,0,0,31,1
3417,9,2,2,2,2,2,1,1,1,2,1,1,0,2,1,0,0,32,2
3417,10,2,2,2,2,2,1,2,1,2,2,2,0,2,2,2,0,33,1
3417,11,2,2,2,2,2,1,2,1,2,2,1,0,2,2,2,1,23,2
3418,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,31,1
3418,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,30,2
3418,2,0,0,0,0,0,1,2,0,0,2,1,0,2,1,0,0,13,1
3418,3,0,0,0,0,0,1,1,1,0,2,1,0,2,1,0,0,03,2
3418,4,0,0,0,2,0,1,2,1,0,2,1,0,2,1,0,0,02,1
3418,5,0,0,1,2,0,1,1,1,0,2,1,0,2,1,0,0,01,2
3418,6,0,2,2,2,0,2,1,1,0,2,1,0,2,1,0,0,20,1
3418,7,0,2,2,2,0,2,1,1,1,1,1,0,2,1,0,0,10,2
3418,8,0,2,2,2,2,2,1,1,2,1,1,0,2,1,0,0,00,1
3418,9,1,2,2,2,2,1,1,1,2,1,1,0,2,1,0,0,32,2
3418,10,1,2,2,2,2,1,2,1,2,2,2,0,2,2,2,0,33,1
3418,11,1,2,2,2,2,1,2,1,2,2,1,0,2,2,2,1,23,2
3419,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,20,1
3419,1,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,30,2
3419,2,0,0,0,0,0,1,2,0,1,2,1,0,2,0,0,0,13,1
3419,3,0,0,0,0,0,1,1,1,1,2,1,0,2,0,0,0,03,2
3419,4,0,0,0,2,0,1,2,1,1,2,1,0,2,0,0,0,31,1
3419,5,0,0,0,2,0,1,2,1,1,1,1,0,2,1,0,0,32,2
3419,6,0,0,0,2,0,1,2,1,1,1,2,0,2,2,2,0,33,1
3419,7,0,0,0,2,0,1,2,1,1,1,1,0,2,2,2,1,01,2
3419,8,0,2,0,2,0,2,2,1,1,2,1,0,2,2,2,1,02,1
3419,9,0,2,1,2,0,1,1,1,1,2,1,0,2,2,2,1,10,2
3419,10,0,2,1,2,2,1,1,1,2,2,1,0,2,2,2,1,00,1
3419,11,1,1,1,2,2,1,1,1,2,2,1,0,2,2,2,1,23,2
3420,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,31,1
3420,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,30,2
3420,2,0,0,0,0,0,1,2,0,0,2,1,0,2,1,0,0,13,1
3420,3,0,0,0,0,0,1,1,1,0,2,1,0,2,1,0,0,03,2
3420,4,0,0,0,2,0,1,2,1,0,2,1,0,2,1,0,0,20,1
3420,5,0,0,0,2,0,1,2,1,1,1,1,0,2,1,0,0,32,2
3420,6,0,0,0,2,0,1,2,1,1,1,2,0,2,2,2,0,33,1
3420,7,0,0,0,2,0,1,2,1,1,1,1,0,2,2,2,1,23,2
3420,8,0,0,0,2,0,1,2,2,1,1,1,2,2,2,2,1,02,1
3420,9,0,0,1,2,0,1,1,2,1,1,1,2,2,2,2,1,01,2
3420,10,0,2,2,2,0,2,2,2,1,2,1,2,2,2,2,1,00,1
3420,11,1,2,2,2,0,1,2,2,1,2,1,2,2,2,2,1,10,2
3421,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,02,1
3421,1,0,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,03,2
3421,2,0,0,1,2,0,1,2,0,0,2,1,0,0,0,0,0,31,1
3421,3,0,0,1,2,0,1,2,0,0,1,1,0,0,1,0,0,30,2
3421,4,0,0,1,2,0,1,2,0,0,2,1,0,2,1,0,0,20,1
3421,5,0,0,1,2,0,1,2,0,1,1,1,0,2,1,0,0,10,2
3421,6,0,0,1,2,2,2,2,0,2,1,1,0,2,1,0,0,01,1
3421,7,0,1,1,2,2,1,2,0,2,1,1,0,2,1,0,0,23,2
3421,8,0,1,1,2,2,1,2,0,2,2,2,2,2,1,0,0,33,1
3421,9,0,1,1,2,2,1,2,0,2,2,1,2,2,1,0,1,00,2
3421,10,2,2,2,2,2,1,2,0,2,2,1,2,2,1,0,1,13,1
3421,11,2,2,2,2,2,1,1,1,2,2,1,1,2,1,0,1,32,2
3422,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,13,1
3422,1,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,03,2
3422,2,0,0,0,2,0,1,2,1,0,2,1,0,0,0,0,0,20,1
3422,3,0,0,0,2,0,1,2,1,1,1,1,0,0,0,0,0,30,2
3422,4,0,0,0,2,0,1,2,1,1,2,1,0,2,0,0,0,02,1
3422,5,0,0,1,2,0,1,1,1,1,2,1,0,2,0,0,0,01,2
3422,6,0,2,2,2,0,2,1,1,1,2,1,0,2,0,0,0,10,1
3422,7,0,2,2,2,1,1,1,1,1,2,1,0,2,0,0,0,32,2
3422,8,0,2,2,2,1,1,2,1,1,2,2,0,2,0,2,0,33,1
3422,9,0,2,2,2,1,1,2,1,1,2,1,0,2,0,2,1,00,2
3422,10,2,2,2,2,2,1,2,1,2,2,1,0,2,0,2,1,31,1
3422,11,2,2,2,2,2,1,2,1,2,1,1,0,2,1,1,1,23,2
3423,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,31,1
3423,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,30,2
3423,2,0,0,0,0,0,1,2,0,0,2,1,0,2,1,0,0,13,1
3423,3,0,0,0,0,0,1,1,1,0,2,1,0,2,1,0,0,03,2
3423,4,0,0,0,2,0,1,2,1,0,2,1,0,2,1,0,0,20,1
3423,5,0,0,0,2,0,1,2,1,1,1,1,0,2,1,0,0,10,2
3423,6,0,0,0,2,2,2,2,1,2,1,1,0,2,1,0,0,00,1
3423,7,1,0,0,2,2,1,2,1,2,1,1,0,2,1,0,0,32,2
3423,8,1,0,0,2,2,1,2,1,2,2,2,0,2,2,2,0,33,1
3423,9,1,0,0,2,2,1,2,1,2,2,1,0,2,2,2,1,02,2
3424,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,31,1
3424,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,30,2
3424,2,0,0,0,0,0,1,2,0,0,2,1,0,2,1,0,0,02,1
3424,3,0,0,1,0,0,1,1,0,0,2,1,0,2,1,0,0,03,2
3424,4,0,0,1,2,0,1,2,0,0,2,1,0,2,1,0,0,20,1
3424,5,0,0,1,2,0,1,2,0,1,1,1,0,2,1,0,0,10,2
3424,6,0,0,1,2,2,2,2,0,2,1,1,0,2,1,0,0,01,1
3424,7,0,1,1,2,2,1,2,0,2,1,1,0,2,1,0,0,32,2
3424,8,0,1,1,2,2,1,2,0,2,2,2,0,2,2,2,0,23,1
3424,9,0,1,1,2,2,1,1,0,2,2,2,1,2,2,2,0,00,2
3425,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,13,1
3425,1,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,03,2
3425,2,0,0,0,2,0,1,2,1,0,2,1,0,0,0,0,0,20,1
3425,3,0,0,0,2,0,1,2,1,1,1,1,0,0,0,0,0,30,2
3425,4,0,0,0,2,0,1,2,1,1,2,1,0,2,0,0,0,02,1
3425,5,0,0,1,2,0,1,1,1,1,2,1,0,2,0,0,0,01,2
3425,6,0,2,2,2,0,2,1,1,1,2,1,0,2,0,0,0,10,1
3425,7,0,2,2,2,1,1,1,1,1,2,1,0,2,0,0,0,00,2
3425,8,2,2,2,2,2,1,1,1,2,2,1,0,2,0,0,0,31,1
3425,9,2,2,2,2,2,1,1,1,2,1,1,0,2,1,0,0,23,2
3425,10,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0,0,33,1
3425,11,2,2,2,2,2,1,2,2,2,2,1,2,2,1,0,1,32,2
3426,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,13,1
3426,1,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,03,2
3426,2,0,0,0,2,0,1,2,1,0,2,1,0,0,0,0,0,31,1
3426,3,0,0,0,2,0,1,2,1,0,1,1,0,0,1,0,0,30,2
3426,4,0,0,0,2,0,1,2,1,0,2,1,0,2,1,0,0,02,1
3426,5,0,0,1,2,0,1,1,1,0,2,1,0,2,1,0,0,01,2
3426,6,0,2,2,2,0,2,1,1,0,2,1,0,2,1,0,0,20,1
3426,7,0,2,2,2,0,2,1,1,1,1,1,0,2,1,0,0,23,2
3426,8,0,2,2,2,0,2,2,2,1,1,1,2,2,1,0,0,00,1
3426,9,1,2,2,2,0,1,2,2,1,1,1,2,2,1,0,0,10,2
3427,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,31,1
3427,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,30,2
3427,2,0,0,0,0,0,1,2,0,0,2,1,0,2,1,0,0,13,1
3427,3,0,0,0,0,0,1,1,1,0,2,1,0,2,1,0,0,03,2
3427,4,0,0,0,2,0,1,2,1,0,2,1,0,2,1,0,0,20,1
3427,5,0,0,0,2,0,1,2,1,1,1,1,0,2,1,0,0,10,2
3427,6,0,0,0,2,2,2,2,1,2,1,1,0,2,1,0,0,02,1
3427,7,0,0,1,2,2,2,1,1,2,1,1,0,2,1,0,0,33,2
3427,8,0,0,1,2,2,2,1,1,2,1,2,0,2,1,0,2,01,1
3427,9,0,1,1,2,2,1,1,1,2,1,2,0,2,1,0,2,23,2
3427,10,0,1,1,2,2,1,1,2,2,1,2,2,2,1,0,2,32,1
3427,11,0,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,00,2
3428,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,31,1
3428,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,30,2
3428,2,0,0,0,0,0,1,2,0,0,2,1,0,2,1,0,0,02,1
3428,3,0,0,1,0,0,1,1,0,0,2,1,0,2,1,0,0,03,2
3428,4,0,0,1,2,0,1,2,0,0,2,1,0,2,1,0,0,13,1
3428,5,0,0,1,2,0,1,1,1,0,2,1,0,2,1,0,0,01,2
3428,6,0,2,2,2,0,2,1,1,0,2,1,0,2,1,0,0,10,1
3428,7,0,2,2,2,1,1,1,1,0,2,1,0,2,1,0,0,20,2
3428,8,0,2,2,2,1,2,1,1,2,2,1,0,2,1,0,0,00,1
3428,9,1,2,2,2,1,1,1,1,2,2,1,0,2,1,0,0,23,2
3428,10,1,2,2,2,1,1,2,2,2,2,2,2,2,1,0,0,33,1
3428,11,1,2,2,2,1,1,2,2,2,2,1,2,2,1,0,1,32,2
3429,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,13,1
3429,1,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,03,2
3429,2,0,0,0,2,0,1,2,1,0,2,1,0,0,0,0,0,31,1
3429,3,0,0,0,2,0,1,2,1,0,1,1,0,0,1,0,0,30,2
3429,4,0,0,0,2,0,1,2,1,0,2,1,0,2,1,0,0,02,1
3429,5,0,0,1,2,0,1,1,1,0,2,1,0,2,1,0,0,01,2
3429,6,0,2,2,2,0,2,1,1,0,2,1,0,2,1,0,0,00,1
3429,7,1,2,2,2,0,1,1,1,0,2,1,0,2,1,0,0,23,2
3429,8,1,2,2,2,0,1,2,2,0,2,2,2,2,1,0,0,33,1
3429,9,1,2,2,2,0,1,2,2,0,2,1,2,2,1,0,1,32,2
3430,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,31,1
3430,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,30,2
3430,2,0,0,0,0,0,1,2,0,0,2,1,0,2,1,0,0,13,1
